Kommun,n_observations,balanced_accuracy,macro_f1,weighted_f1,accuracy,f1_NN,precision_NN,recall_NN,f1_NV,precision_NV,recall_NV,f1_VN,precision_VN,recall_VN,f1_VV,precision_VV,recall_VV,n_NN,n_NV,n_VN,n_VV
0763,2725,0.418852632964001,0.3318517440982559,0.621555157589161,0.5519266055045872,0.36114285714285715,0.2611570247933884,0.5851851851851851,0.1320754716981132,0.07890499194847021,0.4049586776859504,0.11188811188811189,0.1415929203539823,0.09248554913294797,0.7223005356639414,0.9242424242424242,0.5927811198519204,270,121,173,2161
0764,4273,0.43636640016141093,0.3513620993013211,0.6145779915799154,0.5298385209454716,0.3634053367217281,0.3142857142857143,0.4307228915662651,0.11992945326278659,0.07046632124352331,0.40236686390532544,0.21612349914236706,0.1569115815691158,0.34710743801652894,0.7059901080784027,0.94,0.5652684071575242,332,169,363,3409
0765,3465,0.4139790222705855,0.35062032573547186,0.6736063093107,0.6152958152958153,0.3238095238095238,0.27546296296296297,0.3927392739273927,0.14553990610328638,0.08744710860366714,0.43356643356643354,0.14432989690721648,0.15418502202643172,0.13565891472868216,0.7888019761218609,0.9136862184072484,0.6939514668598334,303,143,258,2761
0767,2174,0.4153372751439872,0.3605984568382433,0.6154632430756027,0.5519779208831647,0.4265842349304482,0.34673366834170855,0.5542168674698795,0.10289389067524116,0.08465608465608465,0.13114754098360656,0.18523878437047755,0.12307692307692308,0.3742690058479532,0.7276769173768062,0.9203373945641987,0.6017156862745098,249,122,171,1632
0780,19829,0.43389299281497573,0.35501245649181845,0.6617607014069263,0.5846487467850119,0.3832271762208068,0.3233318405732199,0.4703583061889251,0.12954507018433958,0.07520125662674258,0.46707317073170734,0.15125448028673835,0.1411371237458194,0.16293436293436295,0.756023099275389,0.93359375,0.6352061314049076,1535,820,1295,16179
0781,6151,0.42730707658337663,0.37056681806403696,0.6509174006942358,0.5839700861648512,0.4157441574415744,0.3607257203842049,0.49056603773584906,0.12071330589849108,0.07401177460050462,0.3271375464684015,0.18938053097345134,0.15263908701854492,0.2494172494172494,0.756429277942631,0.9202767749699158,0.6421074727120067,689,269,429,4764
0821,1233,0.40925967580218814,0.31693137950150535,0.5425750157536394,0.46553122465531227,0.2962962962962963,0.2077922077922078,0.5161290322580645,0.16733067729083664,0.11170212765957446,0.3333333333333333,0.1686746987951807,0.11666666666666667,0.30434782608695654,0.6354238456237078,0.9275653923541247,0.4832285115303983,124,63,92,954
0834,1521,0.40919461439007887,0.31865769449249415,0.6259499004435116,0.5476660092044707,0.30952380952380953,0.23423423423423423,0.45614035087719296,0.117096018735363,0.06720430107526881,0.45454545454545453,0.12727272727272726,0.125,0.12962962962962962,0.7207382224380767,0.9104294478527607,0.5964630225080386,114,55,108,1244
0840,3258,0.40383068390532817,0.35585368475212037,0.7531482172472236,0.7056476365868631,0.30022075055187636,0.26053639846743293,0.3541666666666667,0.08712871287128712,0.05152224824355972,0.28205128205128205,0.19638242894056848,0.1890547263681592,0.20430107526881722,0.8396828466447496,0.9164204305614183,0.7748037116345468,192,78,186,2802
0860,2983,0.42188871972525954,0.3403215041201514,0.5794621158257833,0.5105598390881663,0.3314020857473928,0.2581227436823105,0.4627831715210356,0.14606741573033707,0.09653465346534654,0.3,0.20905923344947736,0.14376996805111822,0.3829787234042553,0.6747572815533981,0.8942101501072195,0.541792983975747,309,130,235,2309
0861,2885,0.39467670598659765,0.3108285264124725,0.6132685040283894,0.5254766031195841,0.30742049469964666,0.25290697674418605,0.3918918918918919,0.10187110187110188,0.056910569105691054,0.48514851485148514,0.12807881773399016,0.12871287128712872,0.12745098039215685,0.7059436913451512,0.9161028416779432,0.5742154368108566,222,101,204,2358
0862,2033,0.43110442658530534,0.3767814489260102,0.6715977705309335,0.6237088047220856,0.3895582329317269,0.31596091205211724,0.5078534031413613,0.17218543046357615,0.12037037037037036,0.3023255813953488,0.16203703703703703,0.12867647058823528,0.21875,0.7833450952717008,0.8966074313408724,0.6954887218045113,191,86,160,1596
0880,15020,0.419517604857724,0.33384041555638233,0.6247818776355776,0.5392143808255659,0.32137030995106036,0.293591654247392,0.35495495495495494,0.13812570568310123,0.07885689729265148,0.556060606060606,0.15903197925669835,0.1407804131599082,0.182720953326713,0.7168336673346694,0.9270441881560192,0.584333905088622,1110,660,1007,12243
0881,4330,0.4171055967194093,0.3470634013086843,0.632009263197127,0.563972286374134,0.33535353535353535,0.29173989455184535,0.39429928741092635,0.16147082334132695,0.09711538461538462,0.4786729857819905,0.14964028776978416,0.13402061855670103,0.16938110749185667,0.7417889587700909,0.9099871410201458,0.6260690061928634,421,211,307,3391
0882,5823,0.42508005549360145,0.3213225852222345,0.6084686022675799,0.5205220676627168,0.3085904920767306,0.253077975376197,0.3952991452991453,0.12601846822379142,0.07112201103617413,0.5523809523809524,0.1540020263424519,0.12751677852348994,0.19437340153452684,0.696679354245964,0.9263525305410122,0.5582667227597813,468,210,391,4754
0883,8184,0.4022160893081299,0.3258242342632667,0.5863642714974561,0.5056207233626588,0.2958161461402475,0.26421052631578945,0.3360107095046854,0.13983050847457626,0.08266533066132264,0.4532967032967033,0.17799511002444987,0.13392200147167035,0.2653061224489796,0.6896551724137931,0.9126063418406806,0.5542508219821513,747,364,686,6387
0884,3403,0.4137998524663891,0.3355981233689784,0.6260951117912184,0.552159858947987,0.2876557191392978,0.21237458193979933,0.4456140350877193,0.13504823151125403,0.0875,0.29577464788732394,0.1935483870967742,0.13953488372093023,0.3157894736842105,0.7261401557285874,0.9241223103057757,0.5980212532063027,285,142,247,2729
0885,2472,0.40447090257303675,0.3286408378178677,0.6902453934583535,0.6286407766990292,0.30592734225621415,0.23460410557184752,0.43956043956043955,0.11428571428571428,0.06666666666666667,0.4,0.1015625,0.13541666666666666,0.08125,0.7927877947295423,0.9189710610932476,0.6970731707317073,182,80,160,2050
0980,13316,0.39575736982664694,0.32483358702345455,0.6271498364323821,0.5489636527485732,0.27881548974943055,0.2531017369727047,0.3103448275862069,0.13544746036011826,0.07979734008866371,0.44760213143872113,0.15701881331403764,0.1225296442687747,0.21852970795568982,0.7280525846702317,0.9104207300083589,0.6065528123259699,986,563,993,10774
1060,2889,0.36382243944931886,0.2779858557787056,0.44440759357654347,0.36310141917618555,0.2979310344827586,0.271356783919598,0.3302752293577982,0.11764705882352941,0.06845965770171149,0.417910447761194,0.1751412429378531,0.11802030456852793,0.33941605839416056,0.5212240868706811,0.8949152542372881,0.36768802228412256,327,134,274,2154
1080,14323,0.43810702949906594,0.3583947659306991,0.6702107232636293,0.5941492704042449,0.37656182679879363,0.3416731821735731,0.41938579654510555,0.13119709794437726,0.0775,0.4271653543307087,0.16638711841663872,0.12174766813942071,0.2627118644067797,0.7594330205629867,0.9270135250396003,0.6431651027136698,1042,508,944,11829
1081,6204,0.41423778117070204,0.3362875221758346,0.6407462410401898,0.5631850419084462,0.3353214049039099,0.25199203187250996,0.500990099009901,0.09827586206896552,0.060126582278481014,0.2688679245283019,0.1763046544428773,0.1286008230452675,0.2802690582959641,0.7352481672875856,0.9326219512195122,0.6068240428486411,505,212,446,5041
1082,7046,0.4267904439972054,0.35508006588098806,0.6543931310817455,0.5892705080896963,0.337798485730926,0.2580071174377224,0.48903878583473864,0.13171839515518546,0.08422071636011616,0.3020833333333333,0.19485038274182323,0.15151515151515152,0.2729044834307992,0.7559529998960175,0.9167717528373266,0.6431351733899504,593,288,513,5652
1083,3900,0.42321088820807806,0.34350899579341165,0.6466909262001977,0.5625641025641026,0.3484848484848485,0.32577903682719545,0.3745928338762215,0.10558375634517767,0.06053550640279395,0.4126984126984127,0.18501170960187355,0.13435374149659865,0.29699248120300753,0.7349556687417469,0.9276190476190476,0.6085598250546704,307,126,266,3201
1214,2927,0.4148062440407418,0.3309200472107443,0.5807684977132478,0.5029039972668261,0.3602941176470588,0.2702205882352941,0.5404411764705882,0.12233285917496443,0.07517482517482517,0.3282442748091603,0.16666666666666666,0.12317327766179541,0.2576419213973799,0.6743865453542873,0.9181681681681682,0.5328976034858388,272,131,229,2295
1230,5014,0.40423691194006744,0.36547686007130753,0.7540636725934182,0.7159952134024731,0.3125,0.2764423076923077,0.359375,0.15267175572519084,0.1059322033898305,0.273224043715847,0.14209115281501342,0.11471861471861472,0.18661971830985916,0.854644531745026,0.9203056768558951,0.7977288857345636,320,183,284,4227
1231,3708,0.39603032994431475,0.3409246892992962,0.5189903929862963,0.4519956850053937,0.45324675324675323,0.37648327939590076,0.5693311582381729,0.1147227533460803,0.07042253521126761,0.30927835051546393,0.1780821917808219,0.1419656786271451,0.2388451443569554,0.6176470588235294,0.9130434782608695,0.4666666666666667,613,194,381,2520
1233,7699,0.40335149496365263,0.3510281868995018,0.782302210566175,0.7349006364462918,0.24922118380062305,0.22535211267605634,0.2787456445993031,0.11016949152542373,0.07344632768361582,0.22033898305084745,0.1850101282916948,0.12998102466793168,0.32084309133489464,0.8597119439802657,0.9380100711929155,0.7934782608695652,287,177,427,6808
1256,3015,0.4214005674120806,0.3389831541646448,0.6158582986250992,0.5449419568822554,0.36930455635491605,0.2851851851851852,0.5238095238095238,0.13230429988974643,0.07751937984496124,0.45112781954887216,0.13612565445026178,0.16049382716049382,0.11818181818181818,0.718198105963655,0.9116309291747888,0.5924831081081081,294,133,220,2368
1257,2066,0.380480515605285,0.29987952998190537,0.5587771731008725,0.484027105517909,0.3248175182481752,0.2755417956656347,0.39555555555555555,0.13221153846153846,0.07534246575342465,0.5392156862745098,0.07239819004524888,0.13793103448275862,0.049079754601226995,0.670090873172659,0.8879581151832461,0.5380710659898477,225,102,163,1576
1260,3099,0.4089547052039607,0.35406902799687917,0.5723138853783171,0.5150048402710552,0.4568452380952381,0.35450346420323325,0.6422594142259415,0.1248339973439575,0.08117443868739206,0.27011494252873564,0.15332197614991483,0.1347305389221557,0.17786561264822134,0.6812749003984063,0.9068181818181819,0.5455788514129444,478,174,253,2194
1261,6429,0.4171734146140118,0.35043942926629434,0.7232681378729334,0.6592004977445948,0.3434959349593496,0.2893835616438356,0.4225,0.1058271935699933,0.06109822119102862,0.395,0.13872832369942195,0.15047021943573669,0.128686327077748,0.8137062648364124,0.9312544294826365,0.7225073313782991,400,200,373,5456
1262,5064,0.42044212667830194,0.3536053773220378,0.7845432193361667,0.7278830963665087,0.25249169435215946,0.2878787878787879,0.22485207100591717,0.10574712643678161,0.06990881458966565,0.2169811320754717,0.20324508966695132,0.1299126637554585,0.4666666666666667,0.8529375988322588,0.9509085977759696,0.7732686369651521,169,106,255,4534
1263,4559,0.4272456826737566,0.36529191919522996,0.743078510800635,0.7001535424435184,0.31630170316301703,0.23853211009174313,0.4693140794223827,0.15960912052117263,0.10864745011086474,0.3006134969325153,0.14691151919866444,0.12941176470588237,0.16988416988416988,0.8383453338980658,0.9211914365497983,0.7691709844559586,277,163,259,3860
1264,3345,0.4181691130880185,0.3216682391683763,0.6103072395178272,0.5243647234678624,0.3293492695883134,0.248,0.4901185770750988,0.11055276381909548,0.06300114547537228,0.45081967213114754,0.14695340501792115,0.12974683544303797,0.16942148760330578,0.6998175182481752,0.9263285024154589,0.5623167155425219,253,122,242,2728
1265,4166,0.3939271121130134,0.3024935623844686,0.5222441300322931,0.4385501680268843,0.307981220657277,0.24153166421207659,0.42487046632124353,0.14075067024128687,0.08306962025316456,0.4605263157894737,0.15547703180212014,0.1164021164021164,0.23404255319148937,0.6057653268371904,0.9009661835748792,0.4562691131498471,386,228,282,3270
1266,3329,0.3939207123261973,0.3340146981672395,0.6192595773183309,0.5364974466806849,0.36075949367088606,0.3313953488372093,0.3958333333333333,0.11140583554376658,0.06763285024154589,0.3157894736842105,0.14888888888888888,0.10166919575113809,0.27800829875518673,0.7150045745654163,0.9167155425219942,0.5860517435320585,288,133,241,2667
1267,3636,0.40649365636617385,0.342526208105851,0.670794044783389,0.6144114411441144,0.3150105708245243,0.22106824925816024,0.5477941176470589,0.10160427807486631,0.08016877637130802,0.1386861313868613,0.1782178217821782,0.13432835820895522,0.2647058823529412,0.7752721617418351,0.910918227501142,0.6747884940778341,272,137,272,2955
1270,2900,0.3957178442380822,0.2890035455634077,0.5051575722351553,0.4127586206896552,0.28129829984544047,0.23273657289002558,0.35546875,0.12698412698412698,0.07163053722902922,0.5588235294117647,0.16666666666666666,0.1266490765171504,0.2436548223350254,0.5810650887573965,0.9186155285313377,0.4249242752055387,256,136,197,2311
1272,2712,0.4185073555616816,0.36107206169142037,0.6519246381531046,0.5807522123893806,0.3626373626373626,0.336734693877551,0.39285714285714285,0.10030395136778116,0.058823529411764705,0.3402061855670103,0.22950819672131148,0.18584070796460178,0.3,0.7518387360392264,0.9090909090909091,0.6409660938225732,252,97,210,2153
1273,2761,0.42369372026508056,0.3317513424016719,0.5975422630160826,0.5237232886635277,0.3541666666666667,0.2533112582781457,0.5884615384615385,0.13568521031207598,0.08223684210526316,0.3875968992248062,0.145985401459854,0.13100436681222707,0.16483516483516483,0.6911680911680912,0.918939393939394,0.5538812785388127,260,129,182,2190
1275,1465,0.4037477170871355,0.3404375905701462,0.5463222854747978,0.49215017064846417,0.3924963924963925,0.2792607802874743,0.6601941747572816,0.14545454545454545,0.10810810810810811,0.2222222222222222,0.16770186335403728,0.13636363636363635,0.21774193548387097,0.6560975609756098,0.9042016806722689,0.5148325358851674,206,90,124,1045
1276,3627,0.39500671954377525,0.33440692671626376,0.5695706187697569,0.5015164047422112,0.40161290322580645,0.3229571984435798,0.5309168443496801,0.11629955947136564,0.06896551724137931,0.3707865168539326,0.14444444444444443,0.15789473684210525,0.13310580204778158,0.6752707997234386,0.8868038740920097,0.5452177149237067,469,178,293,2687
1277,3067,0.4083158078889515,0.34803492281840454,0.584811231813616,0.5268992500815128,0.41530054644808745,0.34182908545727136,0.5290023201856149,0.15631691648822268,0.09605263157894736,0.41954022988505746,0.1111111111111111,0.12871287128712872,0.09774436090225563,0.709411117226197,0.8963838664812239,0.586976320582878,431,174,266,2196
1278,3369,0.4111362497810518,0.32339384209484007,0.633385389565363,0.5574354407836153,0.31446540880503143,0.2127659574468085,0.6024096385542169,0.09170305676855896,0.05965909090909091,0.19811320754716982,0.15892420537897312,0.11711711711711711,0.24714828897338403,0.7284826974267968,0.9345475241889585,0.5968738640494365,249,106,263,2751
1280,70098,0.41939590330724685,0.3542380937574646,0.5723600791782716,0.5113983280550087,0.4413513224876295,0.32840644204280567,0.6727075420510038,0.11194805194805195,0.07246133154001345,0.24600456621004566,0.1809863339275104,0.15483936559577063,0.2177580783528739,0.6826666666666666,0.9245167853509664,0.541113426615064,9215,3504,6994,50385
1281,26023,0.4374557756981772,0.37202255766049297,0.7076224428705962,0.6412788686930792,0.42203426588592496,0.36744712990936557,0.4956698930208864,0.11678583588695948,0.06912535268037082,0.37609649122807015,0.14784603619678818,0.12702584318878668,0.17682926829268292,0.8014240926722993,0.9350278983261004,0.7012274502510694,1963,912,1640,21508
1282,9512,0.42149589689819794,0.3515545580277103,0.563079444094374,0.49348191757779647,0.42697327532628965,0.3380905511811024,0.5792580101180439,0.13847583643122677,0.08900836320191159,0.3117154811715481,0.17594254937163376,0.12915129151291513,0.2759009009009009,0.6648265709816911,0.9242773087746227,0.5191091954022988,1186,478,888,6960
1283,30229,0.41805018514867937,0.3502748399642888,0.5914181778432633,0.5212875053756326,0.40992515123551726,0.3144070462409563,0.5888070692194404,0.11790562378797673,0.07287837621863513,0.3085250338294993,0.17517347725520432,0.1483416035518412,0.21385542168674698,0.6980951075784569,0.9238302502720348,0.5610132158590309,3395,1478,2656,22700
1284,5629,0.39849500896176915,0.3359554456297028,0.690294959043032,0.6255107479125955,0.3326345213137666,0.23919597989949748,0.5458715596330275,0.05981794538361508,0.03833333333333333,0.13609467455621302,0.1671957671957672,0.13036303630363036,0.23303834808259588,0.7841735486256625,0.9279463243873979,0.6789754535752401,436,169,339,4685
1285,6976,0.4158902421341947,0.35123747884746415,0.6355971111364731,0.5703841743119266,0.3663530713890426,0.2929203539823009,0.48892171344165436,0.1351636747624076,0.08173690932311622,0.3902439024390244,0.1560418648905804,0.16141732283464566,0.15101289134438306,0.7473913043478261,0.9114528101802757,0.633382461311717,677,328,543,5428
1286,6576,0.41092683424458365,0.34434064492519645,0.6618763847034713,0.5983880778588808,0.2732811140121845,0.2400611620795107,0.31717171717171716,0.14718019257221457,0.08946488294314381,0.41472868217054265,0.1887366818873668,0.1536555142503098,0.2445759368836292,0.76816459122902,0.9050778259760143,0.6672310007524455,495,258,507,5316
1287,9578,0.41399804161227494,0.3444751274814224,0.6128458897732766,0.5456253915222384,0.4015544041450777,0.2967927237912877,0.6206206206206206,0.09219422249539029,0.06048387096774194,0.1937984496124031,0.17105263157894737,0.12778505897771952,0.25862068965517243,0.7130992517062742,0.9180605547321617,0.5829524065609034,999,387,754,7438
1290,18212,0.43317923895586474,0.3526314389401098,0.616171535962966,0.5364594772677356,0.3512321660181582,0.30885036496350365,0.40709561034275404,0.13751643809881645,0.08104517271922054,0.45353159851301117,0.20796347958407305,0.16148089799133516,0.292022792022792,0.7138136720593915,0.9277189068600111,0.5800669549449017,1663,807,1404,14338
1291,4242,0.43089760307574515,0.34768899043871043,0.6260834252996561,0.54997642621405,0.32978723404255317,0.3263157894736842,0.3333333333333333,0.15617529880478087,0.09116279069767441,0.5444444444444444,0.17713004484304934,0.13982300884955753,0.2415902140672783,0.7276633840644584,0.9144914491449145,0.6042224204579245,372,180,327,3363
1292,9257,0.41609419880649035,0.3574296415501511,0.6728091089530366,0.6101328724208707,0.32786885245901637,0.29204431017119836,0.37371134020618557,0.13947128532360983,0.08518930957683742,0.3844221105527638,0.18479685452162517,0.15545755237045203,0.22778675282714056,0.7775815738963532,0.9106275849667326,0.6784565916398714,776,398,619,7464
1293,10918,0.42498086629002424,0.3656128505253228,0.6528184151776186,0.5933321121084447,0.38659611992945325,0.3094297007340486,0.5150375939849624,0.1257413997627521,0.08709942481511915,0.2260127931769723,0.191676212294769,0.1389811738648948,0.3087330873308733,0.7584376701143168,0.9100261267145656,0.6501399906672889,1064,469,813,8572
1315,2166,0.39377505498916165,0.3223037833361345,0.5077105027818258,0.42705447830101567,0.38956521739130434,0.3745819397993311,0.4057971014492754,0.10542168674698796,0.06216696269982238,0.3465346534653465,0.20579710144927535,0.14087301587301587,0.3817204301075269,0.5884311277569705,0.88375,0.4410480349344978,276,101,186,1603
1380,21536,0.42386031511664013,0.35744526245488384,0.6335171273150068,0.5642644873699851,0.36245428687525394,0.2982280173854898,0.4619368203003625,0.13560682046138414,0.08424725822532403,0.3473792394655704,0.19216646266829865,0.15028717294192726,0.2664027149321267,0.7395534798145986,0.9168348100710588,0.619722485768501,1931,973,1768,16864
1381,5528,0.44013943752628554,0.3635614463597536,0.6593543007794657,0.5920767004341534,0.3617693522906793,0.32162921348314605,0.41335740072202165,0.1509433962264151,0.0906515580736544,0.4507042253521127,0.17881438289601556,0.14067278287461774,0.24533333333333332,0.7627186540259047,0.9203996132774734,0.6511627906976745,554,213,375,4386
1382,9648,0.4339745528698755,0.34360165031213175,0.6164135877524365,0.535240464344942,0.3767605633802817,0.2978427279053584,0.5125748502994012,0.12747569319409435,0.0744636095919226,0.4425,0.16207090602138435,0.1322314049586777,0.20930232558139536,0.7080994386527666,0.9304531085353003,0.5715210355987055,835,400,688,7725
1383,13924,0.4074508503657287,0.3489040988711769,0.6979091174792632,0.6347313990232691,0.3139240506329114,0.2570836212854181,0.40303358613217766,0.11426222770242499,0.07194616977225674,0.2774451097804391,0.17134416543574593,0.13041034288926362,0.24973089343379978,0.7960859517136254,0.9234542550764316,0.6995938121164982,923,501,929,11571
1384,17509,0.4095038653573052,0.3479207858055182,0.7290027953313573,0.6693129247815409,0.2942664418212479,0.24219292158223457,0.3748657357679914,0.11296915644741731,0.07106124357176251,0.2753623188405797,0.16784112748238308,0.12440645773979107,0.2578740157480315,0.8166064174710245,0.9266683582846993,0.7299133910726182,931,552,1016,15010
1401,7784,0.41701971615531586,0.347100703369845,0.7229155152802769,0.6657245632065776,0.30781893004115224,0.23821656050955414,0.43488372093023253,0.13087674714104194,0.07965970610982212,0.3665480427046263,0.13209494324045407,0.1292929292929293,0.1350210970464135,0.8176121930567316,0.9265016311648436,0.7316260039399909,430,281,474,6599
1402,8042,0.4153736651261162,0.35791449037789097,0.6873688651733401,0.6316836607809003,0.35880758807588076,0.2788542544229149,0.5030395136778115,0.12139605462822459,0.07889546351084813,0.2631578947368421,0.15530047265361244,0.12994350282485875,0.1929530201342282,0.7961538461538461,0.9188861985472155,0.7023442319555829,658,304,596,6484
1407,2914,0.39221011823956275,0.31975150554861387,0.7599638063891301,0.6973232669869595,0.13636363636363635,0.1791044776119403,0.11009174311926606,0.13303769401330376,0.08130081300813008,0.36585365853658536,0.17043478260869566,0.1136890951276102,0.3402777777777778,0.8391699092088197,0.9482169027845627,0.7526172935246219,109,82,144,2579
1415,5621,0.4212718519905,0.35330931674839805,0.6879846819964928,0.6271126134139833,0.30462184873949577,0.25217391304347825,0.38461538461538464,0.14683153013910355,0.08928571428571429,0.41304347826086957,0.17443249701314217,0.15766738660907129,0.19518716577540107,0.7873513911018507,0.9127593066211992,0.6922413793103448,377,230,374,4640
1419,3555,0.42291713546464904,0.3665083174987182,0.7376599052212198,0.6897327707454289,0.3225806451612903,0.2702702702702703,0.4,0.14971209213051823,0.09848484848484848,0.312,0.16129032258064516,0.1271186440677966,0.22058823529411764,0.8324502101224192,0.9215210355987055,0.7590803065644786,225,125,204,3001
1421,3449,0.3875889029064547,0.33913098332463587,0.6691031780232382,0.6106117715279791,0.28005657708628007,0.2185430463576159,0.38976377952755903,0.10214168039538715,0.06652360515021459,0.2198581560283688,0.19938650306748465,0.16209476309226933,0.2589641434262948,0.7749391727493917,0.8976045091592297,0.6817695326435962,254,141,251,2803
1427,2124,0.4080718661351497,0.36575335460868164,0.7065149881672154,0.655367231638418,0.32558139534883723,0.3712121212121212,0.28994082840236685,0.15416666666666667,0.09660574412532637,0.38144329896907214,0.17197452229299362,0.13917525773195877,0.225,0.811290834126229,0.903886925795053,0.7359033371691599,169,97,120,1738
1430,2302,0.38348998782319754,0.26437386441503274,0.4880417245693503,0.40139009556907035,0.2559241706161137,0.16927899686520376,0.5242718446601942,0.1060419235511714,0.05939226519337017,0.4942528735632184,0.12582781456953643,0.16521739130434782,0.10160427807486631,0.5697015489233094,0.9139393939393939,0.4138309549945115,206,87,187,1822
1435,2779,0.3881760606620037,0.3187753328179964,0.6158158166776262,0.5379632961496942,0.2785185185185185,0.21266968325791855,0.4034334763948498,0.11797752808988764,0.07058823529411765,0.358974358974359,0.16,0.1342281879194631,0.19801980198019803,0.7186052846635794,0.9134349030470914,0.592276605298608,233,117,202,2227
